ergonomical,0.09
err-free,0.0
erudite,0.14
ethical,0.14
eulogize,0.12
euphoria,0.12
euphoric,0.12
euphorically,0.08
evaluative,0.1
evenly,0.17
eventful,0.12
everlasting,0.09
evocative,0.11
exalt,0.2
exaltation,0.1
exalted,0.14
exaltedly,0.11
exalting,0.12
exaltingly,0.1
examplar,0.12
examplary,0.11
excallent,0.11
exceed,0.17
exceeded,0.12
exceeding,0.11
exceedingly,0.09
exceeds,0.14
excel,0.2
exceled,0.14
excelent,0.12
excellant,0.11
excelled,0.12
excellence,0.1
excellency,0.1
excellent,0.11
excellently,0.09
excels,0.17
exceptional,0.09
exceptionally,0.08
excite,0.17
excited,0.14
excitedly,0.11
excitedness,0.09
excitement,0.1
excites,0.14
exciting,0.12
excitingly,0.1
exellent,0.12
exemplar,0.12
exemplary,0.11
exhilarate,0.1
exhilarating,0.08
exhilaratingly,0.07
exhilaration,0.08
exonerate,0.11
expansive,0.11
expeditiously,0.08
expertly,0.12
exquisite,0.11
exquisitely,0.09
extol,0.2
extoll,0.17
extraordinarily,0.07
extraordinary,0.08
exuberance,0.1
exuberant,0.11
exuberantly,0.09
exult,0.2
exultant,0.12
exultation,0.1
exultingly,0.1
eye-catch,0.0
eye-catching,0.0
eyecatch,0.12
eyecatching,0.09
fabulous,0.12
fabulously,0.1
facilitate,0.1
fair,0.25
fairly,0.17
fairness,0.12
faith,0.2
faithful,0.12
faithfully,0.1
faithfulness,0.08
fame,0.25
famed,0.2
famous,0.17
famously,0.12
fancier,0.14
fancinating,0.09
fancy,0.2
fanfare,0.14
fans,0.0
fantastic,0.11
fantastically,0.08
fascinate,0.11
fascinating,0.09
fascinatingly,0.08
fascination,0.09
fashionable,0.09
fashionably,0.09
fast,0.25
fast-growing,0.08
fast-paced,0.1
faster,0.17
fastest,0.14
fastest-growing,0.07
faultless,0.11
fav,0.33
fave,0.25
favor,0.2
favorable,0.11
favored,0.14
favorite,0.12
favorited,0.11
favour,0.17
fearless,0.12
fearlessly,0.1
feasible,0.12
feasibly,0.12
feat,0.25
feature-rich,0.08
fecilitous,0.1
feisty,0.17
felicitate,0.1
felicitous,0.1
felicity,0.12
fertile,0.14
fervent,0.14
fervently,0.11
fervid,0.17
fervidly,0.12
fervor,0.17
festive,0.14
fidelity,0.12
fiery,0.2
fine,0.25
fine-looking,0.08
finely,0.17
finer,0.2
finest,0.17
firmer,0.17
first-class,0.0
first-in-class,0.0
first-rate,0.0
flashy,0.17
flatter,0.14
flattering,0.1
flatteringly,0.08
flawless,0.12
flawlessly,0.1
flexibility,0.09
flexible,0.12
flourish,0.12
flourishing,0.09
fluent,0.17
flutter,0.14
fond,0.25
fondly,0.17
fondness,0.12
foolproof,0.11
foremost,0.12
foresight,0.11
formidable,0.1
fortitude,0.11
fortuitous,0.1
fortuitously,0.08
fortunate,0.11
fortunately,0.09
fortune,0.14
fragrant,0.12
free,0.25
freed,0.2
freedom,0.14
freedoms,0.12
fresh,0.2
fresher,0.14
freshest,0.12
friendliness,0.08
friendly,0.12
frolic,0.17
frugal,0.17
fruitful,0.12
ftw,0.33
fulfillment,0.09
fun,0.33
futurestic,0.1
futuristic,0.1
gaiety,0.17
gaily,0.2
gain,0.25
gained,0.17
gainful,0.14
gainfully,0.11
gaining,0.14
gains,0.2
gallant,0.14
gallantly,0.11
galore,0.17
geekier,0.14
geeky,0.2
gem,0.33
gems,0.25
generosity,0.1
generous,0.12
generously,0.1
genial,0.17
genius,0.17
gentle,0.17
gentlest,0.12
genuine,0.14
gifted,0.17
glad,0.25
gladden,0.14
gladly,0.17
gladness,0.12
glamorous,0.11
glee,0.25
gleeful,0.14
gleefully,0.11
glimmer,0.14
glimmering,0.1
glisten,0.14
glistening,0.1
glitter,0.14
glitz,0.2
glorify,0.14
glorious,0.12
gloriously,0.1
glory,0.2
glow,0.25
glowing,0.14
glowingly,0.11
god-given,0.0
god-send,0.0
godlike,0.14
godsend,0.14
gold,0.25
golden,0.17
good,0.25
goodly,0.17
goodness,0.12
goodwill,0.12
goood,0.2
gooood,0.17
gorgeous,0.12
gorgeously,0.1
grace,0.2
graceful,0.12
gracefully,0.1
gracious,0.12
graciously,0.1
graciousness,0.08
grand,0.2
grandeur,0.12
grateful,0.12
gratefully,0.1
gratification,0.08
gratified,0.11
gratifies,0.11
gratify,0.14
gratifying,0.1
gratifyingly,0.08
gratitude,0.11
great,0.2
greatest,0.12
greatness,0.11
grin,0.25
groundbreaking,0.07
guarantee,0.11
guidance,0.12
guiltless,0.11
gumption,0.12
gush,0.25
gusto,0.2
gutsy,0.2
hail,0.25
halcyon,0.14
hale,0.25
hallmark,0.12
hallmarks,0.11
hallowed,0.12
handier,0.14
handily,0.14
hands-down,0.0
handsome,0.12
handsomely,0.1
handy,0.2
happier,0.14
happily,0.14
happiness,0.11
happy,0.2
hard-working,-0.08
hardier,0.14
hardy,0.2
harmless,0.12
harmonious,0.1
harmoniously,0.08
harmonize,0.11
harmony,0.14
headway,0.14
heal,0.25
healthful,0.11
healthy,0.14
hearten,0.14
heartening,0.1
heartfelt,0.11
heartily,0.12
heartwarming,0.08
heaven,0.17
heavenly,0.12
helped,0.17
helpful,0.14
helping,0.14
hero,0.25
heroic,0.17
heroically,0.1
heroine,0.14
heroize,0.14
heros,0.2
high-quality,0.0
high-spirited,0.08
hilarious,0.11
holy,0.25
homage,0.17
honest,0.17
honesty,0.14
honor,0.2
honorable,0.11
honored,0.14
honoring,0.12
hooray,0.17
hopeful,0.14
hospitable,0.1
hot,0.33
hotcake,0.14
hotcakes,0.12
hottest,0.14
hug,0.33
humane,0.17
humble,0.17
humility,0.12
humor,0.2
humorous,0.12
humorously,0.1
humour,0.17
humourous,0.11
ideal,0.2
idealize,0.12
ideally,0.14
idol,0.25
idolize,0.14
idolized,0.12
idyllic,0.14
illuminate,0.1
illuminati,0.1
illuminating,0.08
illumine,0.12
illustrious,0.09
ilu,0.33
imaculate,0.11
imaginative,0.09
immaculate,0.1
immaculately,0.08
immense,0.14
impartial,0.11
impartiality,0.08
impartially,0.09
impassioned,0.09
impeccable,0.1
impeccably,0.1
important,0.11
impress,0.14
impressed,0.11
impresses,0.11
impressive,0.1
impressively,0.08
impressiveness,0.07
improve,0.14
improved,0.12
improvement,0.09
improvements,0.08
improves,0.12
improving,0.11
incredible,0.1
incredibly,0.1
indebted,0.12
individualized,0.07
indulgence,0.1
indulgent,0.11
industrious,0.09
inestimable,0.09
inestimably,0.09
inexpensive,0.09
infallibility,0.08
infallible,0.1
infallibly,0.1
influential,0.09
ingenious,0.11
ingeniously,0.09
ingenuity,0.11
ingenuous,0.11
ingenuously,0.09
innocuous,0.11
innovation,0.1
innovative,0.1
inpressed,0.11
insightful,0.1
insightfully,0.08
inspiration,0.09
inspirational,0.08
inspire,0.14
inspiring,0.11
instantly,0.11
instructive,0.09
instrumental,0.08
integral,0.12
integrated,0.1
intelligence,0.08
intelligent,0.09
intelligible,0.08
interesting,0.09
interests,0.0
intimacy,0.12
intimate,0.12
intricate,0.11
intrigue,0.12
intriguing,0.1
intriguingly,0.08
intuitive,0.11
invaluable,0.1
invaluablely,0.08
inventive,0.11
invigorate,0.1
invigorating,0.08
invincibility,0.08
invincible,0.1
inviolable,0.1
inviolate,0.11
invulnerable,0.08
irreplaceable,0.08
irreproachable,0.07
irresistible,0.08
irresistibly,0.08
issue-free,0.0
jaw-droping,0.0
jaw-dropping,0.0
jollify,0.14
jolly,0.2
jovial,0.17
joy,0.33
joyful,0.17
joyfully,0.12
joyous,0.17
joyously,0.12
jubilant,0.12
jubilantly,0.1
jubilate,0.12
jubilation,0.1
jubiliant,0.11
judicious,0.11
justly,0.17
keen,0.25
keenly,0.17
keenness,0.12
kid-friendly,0.08
kindliness,0.1
kindly,0.17
kindness,0.12
knowledgeable,0.08
kudos,0.2
large-capacity,0.0
laud,0.25
laudable,0.12
laudably,0.12
lavish,0.17
lavishly,0.12
law-abiding,0.0
lawful,0.17
lawfully,0.12
lead,0.25
leading,0.14
leads,0.2
lean,0.25
led,0.33
legendary,0.11
leverage,0.12
levity,0.17
liberate,0.12
liberation,0.1
liberty,0.14
lifesaver,0.11
light-hearted,0.0
lighter,0.14
likable,0.14
like,0.25
liked,0.2
likes,0.2
liking,0.17
lionhearted,0.09
lively,0.17
logical,0.14
long-lasting,0.0
lovable,0.14
lovably,0.14
love,0.25
loved,0.2
loveliness,0.1
lovely,0.17
lover,0.2
loves,0.2
loving,0.17
low-cost,0.0
low-price,0.0
low-priced,0.0
low-risk,-0.12
lower-priced,0.0
loyal,0.2
loyalty,0.14
lucid,0.2
lucidly,0.14
luck,0.25
luckier,0.14
luckiest,0.12
luckiness,0.11
lucky,0.2
lucrative,0.11
luminous,0.12
lush,0.25
luster,0.17
lustrous,0.12
luxuriant,0.11
luxuriate,0.11
luxurious,0.11
luxuriously,0.09
luxury,0.17
lyrical,0.14
magic,0.2
magical,0.14
magnanimous,0.09
magnanimously,0.08
magnificence,0.08
magnificent,0.09
magnificently,0.08
majestic,0.12
majesty,0.14
manageable,0.1
maneuverable,0.08
marvel,0.17
marveled,0.12
marvelled,0.11
marvellous,0.1
marvelous,0.11
marvelously,0.09
marvelousness,0.08
marvels,0.14
master,0.17
masterful,0.11
masterfully,0.09
masterpiece,0.09
masterpieces,0.08
masters,0.14
mastery,0.14
matchless,0.11
mature,0.17
maturely,0.12
maturity,0.12
meaningful,0.1
memorable,0.11
merciful,0.12
mercifully,0.1
mercy,0.2
merit,0.2
meritorious,0.09
merrily,0.14
merriment,0.11
merriness,0.11
merry,0.2
mesmerize,0.11
mesmerized,0.1
mesmerizes,0.1
mesmerizing,0.09
mesmerizingly,0.08
meticulous,0.1
meticulously,0.08
mightily,0.12
mighty,0.17
mind-blowing,0.0
miracle,0.14
miracles,0.12
miraculous,0.1
miraculously,0.08
miraculousness,0.07
modern,0.17
modest,0.17
modesty,0.14
momentous,0.11
monumental,0.1
monumentally,0.08
morality,0.12
motivated,0.11
multi-purpose,0.0
navigable,0.11
neat,0.25
neatest,0.14
neatly,0.17
nice,0.25
nicely,0.17
nicer,0.2
nicest,0.17
nifty,0.2
nimble,0.17
noble,0.2
nobly,0.2
noiseless,0.11
non-violence,0.0
non-violent,-0.09
notably,0.14
noteworthy,0.1
nourish,0.14
nourishing,0.1
nourishment,0.09
novelty,0.14
nurturing,0.11
oasis,0.2
obsession,0.11
obsessions,0.1
obtainable,0.1
openly,0.17
openness,0.12
optimal,0.14
optimism,0.12
optimistic,0.1
opulent,0.14
orderly,0.14
originality,0.09
outdo,0.2
outdone,0.14
outperform,0.1
outperformed,0.08
outperforming,0.08
outperforms,0.09
outshine,0.12
outshone,0.12
outsmart,0.12
outstanding,0.09
outstandingly,0.08
outstrip,0.12
outwit,0.17
ovation,0.14
overjoyed,0.11
overtake,0.12
overtaken,0.11
overtakes,0.11
overtaking,0.1
overtook,0.12
overture,0.12
pain-free,0.0
painless,0.12
painlessly,0.1
palatial,0.12
pamper,0.17
pampered,0.12
pamperedly,0.1
pamperedness,0.08
pampers,0.14
panoramic,0.11
paradise,0.12
paramount,0.11
pardon,0.17
passion,0.14
passionate,0.1
passionately,0.08
patience,0.12
patient,0.14
patiently,0.11
patriot,0.14
patriotic,0.11
peace,0.2
peaceable,0.11
peaceful,0.12
peacefully,0.1
peacekeepers,0.0
peach,0.2
peerless,0.12
pep,0.33
pepped,0.17
pepping,0.14
peppy,0.2
peps,0.25
perfect,0.14
perfection,0.1
perfectly,0.11
permissible,0.09
perseverance,0.08
persevere,0.11
personages,0.0
personalized,0.08
phenomenal,0.1
phenomenally,0.08
picturesque,0.09
piety,0.2
pinnacle,0.12
playful,0.14
playfully,0.11
pleasant,0.12
pleasantly,0.1
pleased,0.14
pleases,-0.14
pleasing,0.12
pleasingly,0.1
pleasurable,0.09
pleasurably,0.09
pleasure,0.12
plentiful,0.11
pluses,0.0
plush,0.2
plusses,0.0
poetic,0.17
poeticize,0.11
poignant,0.12
poise,0.2
poised,0.17
polished,0.12
polite,0.17
politeness,0.1
popular,0.14
portable,0.12
posh,0.25
positive,0.12
positively,0.1
positives,0.11
powerful,0.12
powerfully,0.1
praise,0.17
praiseworthy,0.08
praising,0.12
pre-eminent,0.09
precious,0.12
precise,0.14
precisely,0.11
preeminent,0.1
prefer,0.17
preferable,0.1
preferably,0.1
prefered,0.12
preferes,0.12
preferring,0.1
prefers,0.14
premier,0.14
prestige,0.12
prestigious,0.09
prettily,0.12
pretty,0.17
priceless,0.11
pride,0.2
principled,0.1
privilege,0.11
privileged,0.1
prize,0.2
proactive,0.11
problem-free,0.0
problem-solver,-0.07
prodigious,0.1
prodigiously,0.08
prodigy,0.14
productive,0.1
productively,0.08
proficient,0.1
proficiently,0.08
profound,0.12
profoundly,0.1
profuse,0.14
profusion,0.11
progress,0.12
progressive,0.09
prolific,0.12
prominence,0.1
prominent,0.11
promise,0.14
promised,0.12
promises,0.12
promising,0.11
promoter,0.12
prompt,0.17
promptly,0.12
proper,0.17
properly,0.12
propitious,0.1
propitiously,0.08
pros,0.0
prosper,0.14
prosperity,0.1
prosperous,0.1
prospros,0.12
protect,0.14
protection,0.1
protective,0.1
proud,0.2
proven,0.17
proves,0.0
providence,0.1
proving,0.14
prowess,0.14
prudence,0.12
prudent,0.14
prudently,0.11
punctual,0.12
pure,0.25
purify,0.17
purposeful,0.1
quaint,0.17
qualified,0.11
qualify,0.14
quicker,0.14
quiet,0.2
quieter,0.14
radiance,0.12
radiant,0.14
rapid,0.2
rapport,0.14
rapt,0.25
rapture,0.14
raptureous,0.1
raptureously,0.08
rapturous,0.11
rapturously,0.09
rational,0.12
razor-sharp,0.09
reachable,0.11
readable,0.12
readily,0.14
ready,0.2
reaffirm,0.12
reaffirmation,0.08
realistic,0.11
realizable,0.1
reasonable,0.1
reasonably,0.1
reasoned,0.12
reassurance,0.09
reassure,0.12
receptive,0.11
reclaim,0.14
recomend,0.12
recommend,0.11
recommendation,0.07
recommendations,0.07
recommended,0.09
reconcile,0.11
reconciliation,0.07
record-setting,0.0
recover,0.14
recovery,0.12
rectification,0.08
rectify,0.14
rectifying,0.1
redeem,0.17
redeeming,0.11
redemption,0.1
refine,0.17
refined,0.14
refinement,0.1
reform,0.17
reformed,0.12
reforming,0.11
reforms,0.14
refresh,0.14
refreshed,0.11
refreshing,0.1
refund,0.17
refunded,0.12
regal,0.2
regally,0.14
regard,0.17
rejoice,0.14
rejoicing,0.11
rejoicingly,0.09
rejuvenate,0.1
rejuvenated,0.09
rejuvenating,0.08
relaxed,0.14
relent,0.17
reliable,0.12
reliably,0.12
relief,0.17
relish,0.17
remarkable,0.1
remarkably,0.1
remedy,0.17
remission,0.11
remunerate,0.1
renaissance,0.09
renewed,0.14
renown,0.17
renowned,0.12
replaceable,0.09
reputable,0.11
reputation,0.1
resilient,0.11
resolute,0.12
resound,0.14
resounding,0.1
resourceful,0.09
resourcefulness,0.07
respect,0.14
respectable,0.09
respectful,0.1
respectfully,0.08
respite,0.14
resplendent,0.09
responsibly,0.09
responsive,0.1
restful,0.14
restored,0.12
restructure,0.09
restructured,0.08
restructuring,0.08
retractable,0.09
revel,0.2
revelation,0.1
revere,0.17
reverence,0.11
reverent,0.12
reverently,0.1
revitalize,0.1
revival,0.14
revive,0.17
revives,0.14
revolutionary,0.08
revolutionize,0.08
revolutionized,0.07
revolutionizes,0.07
reward,0.17
rewarding,0.11
rewardingly,0.09
rich,0.25
richer,0.17
richly,0.17
richness,0.12
right,0.2
righten,0.14
righteous,0.11
righteously,0.09
righteousness,0.08
rightful,0.12
rightfully,0.1
rightly,0.14
rightness,0.11
risk-free,0.0
robust,0.17
rock-star,0.0
rock-stars,0.0
rockstar,0.12
rockstars,0.11
romantic,0.12
romantically,0.08
romanticize,0.09
roomier,0.14
roomy,0.2
rosy,0.25
safe,0.25
safely,0.17
sagacity,0.12
sagely,0.17
saint,0.2
saintliness,0.09
saintly,0.14
salutary,0.12
salute,0.17
sane,0.25
satisfactorily,0.07
satisfactory,0.08
satisfied,0.11
satisfies,0.11
satisfy,0.14
satisfying,0.1
satisified,0.1
saver,0.2
savings,0.0
savior,0.17
savvy,0.2
scenic,0.17
seamless,0.12
seasoned,0.12
secure,0.17
securely,0.12
selective,0.11
self-determination,0.0
self-respect,0.08
self-satisfaction,0.0
self-sufficiency,0.0
self-sufficient,0.07
sensation,0.11
sensational,0.09
sensationally,0.08
sensations,0.1
sensible,0.12
sensibly,0.12
sensitive,0.11
serene,0.17
serenity,0.12
sexy,0.25
sharp,0.2
sharper,0.14
sharpest,0.12
shimmering,0.1
shimmeringly,0.08
shine,0.2
shiny,0.2
significant,0.09
silent,0.17
simpler,0.14
simplest,0.12
simplified,0.1
simplifies,0.1
simplify,0.12
simplifying,0.09
sincere,0.14
sincerely,0.11
sincerity,0.11
skill,0.2
skilled,0.14
skillful,0.12
skillfully,0.1
slammin,0.14
sleek,0.2
slick,0.2
smart,0.2
smarter,0.14
smartest,0.12
smartly,0.14
smile,0.2
smiles,0.17
smiling,0.14
smilingly,0.11
smitten,0.14
smooth,0.17
smoother,0.12
smoothes,0.12
smoothest,0.11
smoothly,0.12
snappy,0.17
snazzy,0.17
sociable,0.12
soft,0.25
softer,0.17
solace,0.17
solicitous,0.1
solicitously,0.08
solid,0.2
solidarity,0.1
soothe,0.17
soothingly,0.1
sophisticated,0.08
soulful,0.14
soundly,0.14
soundness,0.11
spacious,0.12
sparkle,0.14
sparkling,0.11
spectacular,0.09
spectacularly,0.08
speedily,0.12
speedy,0.17
spellbind,0.11
spellbinding,0.08
spellbindingly,0.07
spellbound,0.1
spirited,0.12
spiritual,0.11
splendid,0.12
splendidly,0.1
splendor,0.12
spontaneous,0.09
sporty,0.17
spotless,0.12
sprightly,0.11
stability,0.11
stabilize,0.11
stable,0.17
stainless,0.11
standout,0.12
state-of-the-art,0.0
stately,0.14
statuesque,0.1
staunch,0.14
staunchly,0.11
staunchness,0.09
steadfast,0.11
